scope,first_design_id,first_partition,second_design_id,second_partition,normalized_distance
stage_a_to_original,SA-D025,development,D070,,1.2507016139708309
stage_a_to_original,SA-D025,development,D071,,1.0838843962421558
stage_a_to_original,SA-D025,development,D072,,1.1975504299581976
stage_a_to_original,SA-D025,development,D073,,0.68598154253174382
stage_a_to_original,SA-D025,development,D074,,0.91884558879312683
stage_a_to_original,SA-D025,development,D075,,0.81988601233126202
stage_a_to_original,SA-D025,development,D076,,1.0614447112477015
stage_a_to_original,SA-D025,development,D077,,0.8930655536115355
stage_a_to_original,SA-D025,development,D078,,1.1411763328672258
stage_a_to_original,SA-D025,development,D079,,1.3988799428073768
stage_a_to_original,SA-D025,development,D080,,1.0748130386536245
stage_a_to_original,SA-D025,development,D081,,1.3553225296431903
stage_a_to_original,SA-D025,development,D082,,0.66258105551826996
stage_a_to_original,SA-D025,development,D083,,1.1052819393732807
stage_a_to_original,SA-D025,development,D084,,1.0821190445978799
stage_a_to_original,SA-D025,development,D085,,1.3702562196569019
stage_a_to_original,SA-D025,development,D086,,1.3971949230771314
stage_a_to_original,SA-D025,development,D087,,1.2144826409949114
stage_a_to_original,SA-D025,development,D088,,1.1730222677418942
stage_a_to_original,SA-D025,development,D089,,1.3279424195084448
stage_a_to_original,SA-D025,development,D090,,1.3191554349806796
stage_a_to_original,SA-D025,development,D091,,0.96061193578973347
stage_a_to_original,SA-D025,development,D092,,1.0644838221282591
stage_a_to_original,SA-D025,development,D093,,1.0204235475096808
stage_a_to_original,SA-D025,development,D094,,1.2869873841253539
stage_a_to_original,SA-D025,development,D095,,0.88857368091839894
stage_a_to_original,SA-D025,development,D096,,0.71557174443651794
stage_a_to_original,SA-D025,development,D097,,1.5145005761322938
stage_a_to_original,SA-D025,development,D098,,1.3727469624371849
stage_a_to_original,SA-D025,development,D099,,0.98986106233430216
stage_a_to_original,SA-D026,development,D000,,1.186349094421332
stage_a_to_original,SA-D026,development,D001,,1.4475371411663558
stage_a_to_original,SA-D026,development,D002,,1.6774068598511025
stage_a_to_original,SA-D026,development,D003,,2.142394831243529
stage_a_to_original,SA-D026,development,D004,,2.6470108928122427
stage_a_to_original,SA-D026,development,D005,,1.6459427169033434
stage_a_to_original,SA-D026,development,D006,,1.6731760695374807
stage_a_to_original,SA-D026,development,D007,,1.4656392771603735
stage_a_to_original,SA-D026,development,D008,,1.5400942943657203
stage_a_to_original,SA-D026,development,D009,,1.3696931776495727
stage_a_to_original,SA-D026,development,D010,,1.3599767894032277
stage_a_to_original,SA-D026,development,D011,,1.8224923570743652
stage_a_to_original,SA-D026,development,D012,,1.3527067617154735
stage_a_to_original,SA-D026,development,D013,,1.3896424321998935
stage_a_to_original,SA-D026,development,D014,,1.2686024969900591
stage_a_to_original,SA-D026,development,D015,,1.3622884919267053
stage_a_to_original,SA-D026,development,D016,,1.4524315606050044
stage_a_to_original,SA-D026,development,D017,,1.6841330467677391
stage_a_to_original,SA-D026,development,D018,,1.6542140608878269
stage_a_to_original,SA-D026,development,D019,,1.4846871376314461
stage_a_to_original,SA-D026,development,D020,,1.6143833789762023
stage_a_to_original,SA-D026,development,D021,,1.4571963013003169
stage_a_to_original,SA-D026,development,D022,,1.6158604391638776
stage_a_to_original,SA-D026,development,D023,,1.5884724053090513
stage_a_to_original,SA-D026,development,D024,,1.785731579261403
stage_a_to_original,SA-D026,development,D025,,1.5218875671950747
stage_a_to_original,SA-D026,development,D026,,1.3550878332078937
stage_a_to_original,SA-D026,development,D027,,1.7657323963827176
stage_a_to_original,SA-D026,development,D028,,1.5949547218978681
stage_a_to_original,SA-D026,development,D029,,1.6248325378110378
stage_a_to_original,SA-D026,development,D030,,1.4900706265463399
stage_a_to_original,SA-D026,development,D031,,1.7088636999416562
stage_a_to_original,SA-D026,development,D032,,1.6330820095536493
stage_a_to_original,SA-D026,development,D033,,1.7172090221369294
stage_a_to_original,SA-D026,development,D034,,1.3170561606015527
stage_a_to_original,SA-D026,development,D035,,1.4871519084949512
stage_a_to_original,SA-D026,development,D036,,1.3270299881875427
stage_a_to_original,SA-D026,development,D037,,1.6598679350299608
stage_a_to_original,SA-D026,development,D038,,1.6416952820444797
stage_a_to_original,SA-D026,development,D039,,1.2971986807727125
stage_a_to_original,SA-D026,development,D040,,1.4505548153194965
stage_a_to_original,SA-D026,development,D041,,1.992430665520329
stage_a_to_original,SA-D026,development,D042,,1.6250548692461355
stage_a_to_original,SA-D026,development,D043,,1.7827258585339754
stage_a_to_original,SA-D026,development,D044,,1.2024257238558169
stage_a_to_original,SA-D026,development,D045,,1.9262337026123353
stage_a_to_original,SA-D026,development,D046,,1.889573038510739
stage_a_to_original,SA-D026,development,D047,,2.0627380993548359
stage_a_to_original,SA-D026,development,D048,,1.9161159049406389
stage_a_to_original,SA-D026,development,D049,,1.7313470545482892
stage_a_to_original,SA-D026,development,D050,,1.2988374006097003
stage_a_to_original,SA-D026,development,D051,,1.6585697852266759
stage_a_to_original,SA-D026,development,D052,,1.5772085988422475
stage_a_to_original,SA-D026,development,D053,,1.279847788827206
stage_a_to_original,SA-D026,development,D054,,1.386539880191344
stage_a_to_original,SA-D026,development,D055,,1.6534836469136747
stage_a_to_original,SA-D026,development,D056,,1.6471406672820468
stage_a_to_original,SA-D026,development,D057,,1.6703261003536896
stage_a_to_original,SA-D026,development,D058,,1.8173675596288625
stage_a_to_original,SA-D026,development,D059,,1.8241604833402274
stage_a_to_original,SA-D026,development,D060,,1.8592522010114687
stage_a_to_original,SA-D026,development,D061,,1.1448209093790405
stage_a_to_original,SA-D026,development,D062,,2.255851562054306
stage_a_to_original,SA-D026,development,D063,,1.5407119933112445
stage_a_to_original,SA-D026,development,D064,,1.316148914602767
stage_a_to_original,SA-D026,development,D065,,1.5639159204015691
stage_a_to_original,SA-D026,development,D066,,1.2489464528367362
stage_a_to_original,SA-D026,development,D067,,1.3940971166133258
stage_a_to_original,SA-D026,development,D068,,1.6581480520800049
stage_a_to_original,SA-D026,development,D069,,2.2470807637247008
stage_a_to_original,SA-D026,development,D070,,1.6681715393807057
stage_a_to_original,SA-D026,development,D071,,2.1402153218698188
stage_a_to_original,SA-D026,development,D072,,1.9700054840828156
stage_a_to_original,SA-D026,development,D073,,2.2623114541693878
stage_a_to_original,SA-D026,development,D074,,1.7726653911782306
stage_a_to_original,SA-D026,development,D075,,1.9279312654404359
stage_a_to_original,SA-D026,development,D076,,1.7346190753689112
stage_a_to_original,SA-D026,development,D077,,1.8788611590424498
stage_a_to_original,SA-D026,development,D078,,1.8927462538850881
stage_a_to_original,SA-D026,development,D079,,1.469709924616124
stage_a_to_original,SA-D026,development,D080,,1.717232371198631
stage_a_to_original,SA-D026,development,D081,,1.2513983634611756
stage_a_to_original,SA-D026,development,D082,,1.982446565089276
stage_a_to_original,SA-D026,development,D083,,1.796385878319434
stage_a_to_original,SA-D026,development,D084,,1.4605013798019297
stage_a_to_original,SA-D026,development,D085,,1.6245463484038076
stage_a_to_original,SA-D026,development,D086,,1.3240049807518794
stage_a_to_original,SA-D026,development,D087,,1.952212745971637
stage_a_to_original,SA-D026,development,D088,,1.9506671497444066
stage_a_to_original,SA-D026,development,D089,,1.4615765347356693
stage_a_to_original,SA-D026,development,D090,,1.383247592382093
stage_a_to_original,SA-D026,development,D091,,1.6617160198870298
stage_a_to_original,SA-D026,development,D092,,1.5294910637971686
stage_a_to_original,SA-D026,development,D093,,1.6969893053006755
stage_a_to_original,SA-D026,development,D094,,1.8464218720886638
stage_a_to_original,SA-D026,development,D095,,1.7738244454755592
stage_a_to_original,SA-D026,development,D096,,1.8837052424189058
stage_a_to_original,SA-D026,development,D097,,1.3224191865161834
stage_a_to_original,SA-D026,development,D098,,1.5487627540236968
stage_a_to_original,SA-D026,development,D099,,1.5785803775684712
stage_a_to_original,SA-D027,development,D000,,1.4424921413810958
stage_a_to_original,SA-D027,development,D001,,1.1829620455495502
stage_a_to_original,SA-D027,development,D002,,0.90853168526291339
stage_a_to_original,SA-D027,development,D003,,1.4076114353724367
stage_a_to_original,SA-D027,development,D004,,1.751872489043784
stage_a_to_original,SA-D027,development,D005,,0.90520107855635745
stage_a_to_original,SA-D027,development,D006,,0.67767537292008562
stage_a_to_original,SA-D027,development,D007,,0.85989406963271864
stage_a_to_original,SA-D027,development,D008,,1.2353527261588082
stage_a_to_original,SA-D027,development,D009,,1.3326283139323893
stage_a_to_original,SA-D027,development,D010,,1.0356730168781727
stage_a_to_original,SA-D027,development,D011,,0.81321619703218384
stage_a_to_original,SA-D027,development,D012,,1.1737662968508569
stage_a_to_original,SA-D027,development,D013,,1.0262800117567927
stage_a_to_original,SA-D027,development,D014,,1.2980640945343578
stage_a_to_original,SA-D027,development,D015,,1.3823233315816286
stage_a_to_original,SA-D027,development,D016,,0.89091894164428331
stage_a_to_original,SA-D027,development,D017,,0.59006974802359802
stage_a_to_original,SA-D027,development,D018,,1.2091298274700171
stage_a_to_original,SA-D027,development,D019,,0.96643983222986463
stage_a_to_original,SA-D027,development,D020,,1.0034866534427838
stage_a_to_original,SA-D027,development,D021,,1.3184839308886471
stage_a_to_original,SA-D027,development,D022,,1.245712624224852
stage_a_to_original,SA-D027,development,D023,,1.2106330497436932
stage_a_to_original,SA-D027,development,D024,,0.72169055848660313
stage_a_to_original,SA-D027,development,D025,,0.96846961704640422
stage_a_to_original,SA-D027,development,D026,,1.3264535179629413
stage_a_to_original,SA-D027,development,D027,,0.84541920822277739
stage_a_to_original,SA-D027,development,D028,,0.92349961885581699
stage_a_to_original,SA-D027,development,D029,,0.91391671458476453
stage_a_to_original,SA-D027,development,D030,,0.85725314440085054
stage_a_to_original,SA-D027,development,D031,,1.0563263346758396
stage_a_to_original,SA-D027,development,D032,,1.0555070090079146
stage_a_to_original,SA-D027,development,D033,,0.72180301796570878
stage_a_to_original,SA-D027,development,D034,,1.3374747370922637
stage_a_to_original,SA-D027,development,D035,,1.08753951492857
stage_a_to_original,SA-D027,development,D036,,1.0081029191879158
stage_a_to_original,SA-D027,development,D037,,1.0255249484588327
stage_a_to_original,SA-D027,development,D038,,1.2779814999438499
stage_a_to_original,SA-D027,development,D039,,1.1240192999826975
stage_a_to_original,SA-D027,development,D040,,1.5357268170753604
stage_a_to_original,SA-D027,development,D041,,0.98008407627322891
stage_a_to_original,SA-D027,development,D042,,1.250956630602533
stage_a_to_original,SA-D027,development,D043,,1.4676706596409417
stage_a_to_original,SA-D027,development,D044,,1.381065187476417
stage_a_to_original,SA-D027,development,D045,,0.93523911791965064
stage_a_to_original,SA-D027,development,D046,,0.96105434501069442
stage_a_to_original,SA-D027,development,D047,,1.1357985030089486
stage_a_to_original,SA-D027,development,D048,,1.4667476252013576
stage_a_to_original,SA-D027,development,D049,,1.5205343324898353
stage_a_to_original,SA-D027,development,D050,,1.1797376942744895
stage_a_to_original,SA-D027,development,D051,,0.86598913854989379
stage_a_to_original,SA-D027,development,D052,,0.87489734155392984
stage_a_to_original,SA-D027,development,D053,,1.5405551778579358
stage_a_to_original,SA-D027,development,D054,,1.5228595810923546
stage_a_to_original,SA-D027,development,D055,,0.97084874243825137
stage_a_to_original,SA-D027,development,D056,,0.8713134948286112
stage_a_to_original,SA-D027,development,D057,,1.0093787457307228
stage_a_to_original,SA-D027,development,D058,,1.40885855156229
stage_a_to_original,SA-D027,development,D059,,1.415095073813049
stage_a_to_original,SA-D027,development,D060,,1.3788058676282864
stage_a_to_original,SA-D027,development,D061,,1.3690295465241282
stage_a_to_original,SA-D027,development,D062,,1.4304339060457747
stage_a_to_original,SA-D027,development,D063,,1.2791109997066035
stage_a_to_original,SA-D027,development,D064,,1.5754227995982029
stage_a_to_original,SA-D027,development,D065,,1.2649656471679065
stage_a_to_original,SA-D027,development,D066,,1.3990506752897365
stage_a_to_original,SA-D027,development,D067,,1.0714680704173174
stage_a_to_original,SA-D027,development,D068,,0.79131061364107513
stage_a_to_original,SA-D027,development,D069,,1.0747894834205274
stage_a_to_original,SA-D027,development,D070,,0.96038871884330346
stage_a_to_original,SA-D027,development,D071,,0.92275440291417776
stage_a_to_original,SA-D027,development,D072,,1.3336321879982638
stage_a_to_original,SA-D027,development,D073,,0.81544720815760785
stage_a_to_original,SA-D027,development,D074,,1.4253670731062384
stage_a_to_original,SA-D027,development,D075,,1.2412434501813785
stage_a_to_original,SA-D027,development,D076,,0.51001913156928891
stage_a_to_original,SA-D027,development,D077,,1.2864628633724313
stage_a_to_original,SA-D027,development,D078,,1.3780110594568518
stage_a_to_original,SA-D027,development,D079,,1.5507810104930535
stage_a_to_original,SA-D027,development,D080,,1.0662299884793114
stage_a_to_original,SA-D027,development,D081,,1.5236976109911615
stage_a_to_original,SA-D027,development,D082,,0.92049096275077236
stage_a_to_original,SA-D027,development,D083,,1.1096289411026656
stage_a_to_original,SA-D027,development,D084,,1.0224275071819589
stage_a_to_original,SA-D027,development,D085,,1.1652576104118333
stage_a_to_original,SA-D027,development,D086,,1.643967171234042
stage_a_to_original,SA-D027,development,D087,,1.4334378337819049
stage_a_to_original,SA-D027,development,D088,,1.0784498131168923
stage_a_to_original,SA-D027,development,D089,,1.6667183996239205
stage_a_to_original,SA-D027,development,D090,,1.1863607812148771
stage_a_to_original,SA-D027,development,D091,,1.3565487031595007
stage_a_to_original,SA-D027,development,D092,,1.102672626204146
stage_a_to_original,SA-D027,development,D093,,1.3869724908298477
stage_a_to_original,SA-D027,development,D094,,1.4129563787788779
stage_a_to_original,SA-D027,development,D095,,1.4076253469430029
stage_a_to_original,SA-D027,development,D096,,1.3933015463596938
stage_a_to_original,SA-D027,development,D097,,1.5736391880196359
stage_a_to_original,SA-D027,development,D098,,1.108419728298091
stage_a_to_original,SA-D027,development,D099,,1.0922976727664384
stage_a_to_original,SA-D028,validation,D000,,1.7735635903299576
stage_a_to_original,SA-D028,validation,D001,,1.52581324679738
stage_a_to_original,SA-D028,validation,D002,,1.211028548930011
stage_a_to_original,SA-D028,validation,D003,,1.4407972873526178
stage_a_to_original,SA-D028,validation,D004,,1.7047333928450119
stage_a_to_original,SA-D028,validation,D005,,1.3549428860011616
stage_a_to_original,SA-D028,validation,D006,,1.2384826780743023
stage_a_to_original,SA-D028,validation,D007,,1.2469521899199811
stage_a_to_original,SA-D028,validation,D008,,1.2965335364012147
stage_a_to_original,SA-D028,validation,D009,,1.2829842732671328
stage_a_to_original,SA-D028,validation,D010,,1.2850768524034801
stage_a_to_original,SA-D028,validation,D011,,1.3612809273203637
stage_a_to_original,SA-D028,validation,D012,,1.2523160147345671
stage_a_to_original,SA-D028,validation,D013,,1.2338710480627422
stage_a_to_original,SA-D028,validation,D014,,1.2909866009000164
stage_a_to_original,SA-D028,validation,D015,,1.3730980612451136
stage_a_to_original,SA-D028,validation,D016,,1.2377800282457796
stage_a_to_original,SA-D028,validation,D017,,1.3969715481580705
stage_a_to_original,SA-D028,validation,D018,,1.3373808674975993
stage_a_to_original,SA-D028,validation,D019,,1.260582864299141
stage_a_to_original,SA-D028,validation,D020,,1.3538053220929505
stage_a_to_original,SA-D028,validation,D021,,1.2395767750472022
stage_a_to_original,SA-D028,validation,D022,,1.4071122988223344
stage_a_to_original,SA-D028,validation,D023,,1.2078836531941723
stage_a_to_original,SA-D028,validation,D024,,1.3478476193174007
stage_a_to_original,SA-D028,validation,D025,,1.228025962112842
stage_a_to_original,SA-D028,validation,D026,,1.3282102990943125
stage_a_to_original,SA-D028,validation,D027,,1.3412520977694633
stage_a_to_original,SA-D028,validation,D028,,1.4350232690968714
